id,hash_id,name,disease_group,disease_sub_group,status,version,version_created,relevant_disorders,stats,types
162,568f860222c1fc1c79ca1769,Severe microcephaly,Neurology,,public,9.3,2026-05-14T14:34:08.581636Z,"['Primary Microcephaly - Microcephalic Dwarfism Spectrum', 'Severe microcephaly', 'R88']","{'number_of_genes': 294, 'number_of_strs': 0, 'number_of_regions': 8}","[{'name': 'Rare Disease 100K', 'slug': 'rare-disease-100k', 'description': 'Rare Disease 100K'}, {'name': 'GMS Rare Disease Virtual', 'slug': 'gms-rare-disease-virtual', 'description': 'This is a panel for the Genomic Medicine Service for an exome/genome/panel based test that requires a virtual gene panel for rare disease in the Test Directory.'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
62,553f95d0bb5a1616e5ed45c1,Severe multi-system atopic disease with high IgE,Dermatological disorders,Atopy,public,1.9,2025-11-23T17:47:47.997836Z,[],"{'number_of_genes': 8, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'Rare Disease 100K', 'slug': 'rare-disease-100k', 'description': 'Rare Disease 100K'}]"
224,58c7f6858f620328d77ce711,Short QT syndrome,Cardiology,,public,3.22,2026-05-13T15:49:08.444117Z,['R130'],"{'number_of_genes': 40, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'Rare Disease 100K', 'slug': 'rare-disease-100k', 'description': 'Rare Disease 100K'}, {'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'Component Of Super Panel', 'slug': 'component-of-super-panel', 'description': 'This panel is a component of a Super Panel'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
1390,,Short stature - SHOX deficiency,Musculoskeletal,,public,1.3,2026-01-25T18:34:58.918280Z,['R52'],"{'number_of_genes': 1, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
1397,,"Sickle cell, thalassaemia and other haemoglobinopathies",Haematology,,public,2.9,2026-01-25T18:27:32.465854Z,"['R93', 'Thalassaemia and other haemoglobinopathies']","{'number_of_genes': 5, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
1342,,"Sickle cell, thalassaemia and other haemoglobinopathies trait or carrier testing",Haematology,,public,2.9,2026-01-25T18:26:23.836088Z,"['R361', 'Haemoglobinopathy trait or carrier testing']","{'number_of_genes': 5, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
199,5739e7268f62030c3a8f9767,Silver Russell syndrome,Growth disorders,Growth restriction,public,1.14,2025-11-23T17:48:34.350483Z,['Silver-Russell syndrome'],"{'number_of_genes': 9, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'Rare Disease 100K', 'slug': 'rare-disease-100k', 'description': 'Rare Disease 100K'}]"
1391,,Sitosterolaemia,Metabolic,,public,1.4,2026-01-25T18:25:13.692918Z,['R323'],"{'number_of_genes': 2, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
726,,Skeletal ciliopathies,Musculoskeletal,,public,7.1,2026-05-06T16:02:21.284533Z,[],"{'number_of_genes': 71, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'Component Of Super Panel', 'slug': 'component-of-super-panel', 'description': 'This panel is a component of a Super Panel'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
309,5693952f22c1fc251660fb1e,Skeletal dysplasia,Musculoskeletal,,public,9.13,2026-05-28T14:39:04.571268Z,"['Unexplained skeletal dysplasia', 'Skeletal dysplasia', 'R104']","{'number_of_genes': 638, 'number_of_strs': 2, 'number_of_regions': 7}","[{'name': 'Rare Disease 100K', 'slug': 'rare-disease-100k', 'description': 'Rare Disease 100K'}, {'name': 'GMS Rare Disease Virtual', 'slug': 'gms-rare-disease-virtual', 'description': 'This is a panel for the Genomic Medicine Service for an exome/genome/panel based test that requires a virtual gene panel for rare disease in the Test Directory.'}, {'name': 'Component Of Super Panel', 'slug': 'component-of-super-panel', 'description': 'This panel is a component of a Super Panel'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
229,55c4a3ed22c1fc0fe5e416e9,Skeletal Muscle Channelopathies,Neurology and neurodevelopmental disorders,Channelopathies,public,1.48,2025-11-23T17:49:00.785594Z,[],"{'number_of_genes': 22, 'number_of_strs': 2, 'number_of_regions': 0}","[{'name': 'Rare Disease 100K', 'slug': 'rare-disease-100k', 'description': 'Rare Disease 100K'}]"
542,,Skeletal muscle channelopathy,Neurology,,public,3.8,2026-01-25T18:21:14.563453Z,"['R76', 'Myotonia congenita']","{'number_of_genes': 17, 'number_of_strs': 2, 'number_of_regions': 0}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}, {'name': 'GMS Rare Disease Virtual', 'slug': 'gms-rare-disease-virtual', 'description': 'This is a panel for the Genomic Medicine Service for an exome/genome/panel based test that requires a virtual gene panel for rare disease in the Test Directory.'}]"
1392,,Smith-Lemli-Opitz syndrome,Metabolic,,public,1.3,2026-01-25T18:19:53.354192Z,['R270'],"{'number_of_genes': 1, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
1393,,Spinal muscular atrophy type 1 rare mutation testing,Neurology,,public,1.3,2026-01-25T18:17:15.301576Z,['R71'],"{'number_of_genes': 1, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
510,,Sporadic aniridia,Ophthalmology,,public,3.6,2026-01-25T18:10:42.741292Z,"['Aniridia', 'R38']","{'number_of_genes': 6, 'number_of_strs': 0, 'number_of_regions': 1}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}, {'name': 'GMS Rare Disease Virtual', 'slug': 'gms-rare-disease-virtual', 'description': 'This is a panel for the Genomic Medicine Service for an exome/genome/panel based test that requires a virtual gene panel for rare disease in the Test Directory.'}]"
3,554a0ac9bb5a167e4ccd1ec1,Stickler syndrome,Ophthalmology,,public,4.8,2026-05-11T17:57:44.919546Z,['R45'],"{'number_of_genes': 11, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'Rare Disease 100K', 'slug': 'rare-disease-100k', 'description': 'Rare Disease 100K'}, {'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}, {'name': 'GMS Rare Disease Virtual', 'slug': 'gms-rare-disease-virtual', 'description': 'This is a panel for the Genomic Medicine Service for an exome/genome/panel based test that requires a virtual gene panel for rare disease in the Test Directory.'}]"
180,56ba024322c1fc5025762b4d,Structural basal ganglia disorders,Neurology and neurodevelopmental disorders,Motor Disorders of the CNS,public,1.40,2025-11-23T17:49:30.762734Z,[],"{'number_of_genes': 76, 'number_of_strs': 1, 'number_of_regions': 0}","[{'name': 'Rare Disease 100K', 'slug': 'rare-disease-100k', 'description': 'Rare Disease 100K'}]"
509,,Structural eye disease,Ophthalmology,,public,5.6,2026-05-22T14:51:59.010111Z,['R36'],"{'number_of_genes': 502, 'number_of_strs': 0, 'number_of_regions': 2}","[{'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}, {'name': 'GMS Rare Disease Virtual', 'slug': 'gms-rare-disease-virtual', 'description': 'This is a panel for the Genomic Medicine Service for an exome/genome/panel based test that requires a virtual gene panel for rare disease in the Test Directory.'}]"
1394,,Subcutaneous panniculitis T-cell lymphoma (SPTCL),Dermatology,,public,1.3,2026-01-25T17:49:15.627663Z,['R424'],"{'number_of_genes': 1, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
45,5763f6508f620350a1996055,Sudden death in young people,Cardiovascular disorders,Cardiac arrhythmia,public,1.16,2025-11-23T17:50:08.672377Z,['Unexplained sudden death in the young'],"{'number_of_genes': 35, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'Rare Disease 100K', 'slug': 'rare-disease-100k', 'description': 'Rare Disease 100K'}]"
841,,Sudden unexplained death or survivors of a cardiac event,Cardiology,,public,23.8,2026-05-15T09:50:18.394633Z,"['Molecular autopsy', 'Sudden cardiac death', 'R138']","{'number_of_genes': 285, 'number_of_strs': 1, 'number_of_regions': 0}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS Rare Disease Virtual', 'slug': 'gms-rare-disease-virtual', 'description': 'This is a panel for the Genomic Medicine Service for an exome/genome/panel based test that requires a virtual gene panel for rare disease in the Test Directory.'}, {'name': 'Super Panel', 'slug': 'superpanel', 'description': 'Superpanel'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
1395,,Syndromic and non syndromic craniosynostosis involving midline sutures,Musculoskeletal,,public,1.3,2026-01-25T17:45:46.554936Z,['R416'],"{'number_of_genes': 1, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
1396,,Tay-Sachs disease,Metabolic,,public,1.3,2026-01-25T17:44:39.611996Z,['R286'],"{'number_of_genes': 1, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
82,5970a5068f62035a0311ac5d,Testicular cancer pertinent cancer susceptibility,Cancer Programme,Pertinent cancer susceptibility gene panel,public,1.2,2025-11-17T12:29:33.715306Z,['Testicular Germ Cell Tumours'],"{'number_of_genes': 0, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'Cancer Germline 100K', 'slug': 'cancer-germline-100k', 'description': 'Cancer Germline 100K'}]"
1398,,Thanatophoric dysplasia,Musculoskeletal,,public,1.3,2026-01-25T17:33:47.552908Z,['R25'],"{'number_of_genes': 1, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
1399,,Thiamine metabolism dysfunction syndrome 2,Mitochondrial,,public,1.3,2026-01-25T17:32:06.287852Z,['R395'],"{'number_of_genes': 1, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
